segment_id,source_file,table_id,speaker_code,speaker_type,role_label,attribution_status,question_id,segment_text,codes,language
D1_S0784,HWCH3AR.docx,3,,unclear,Attribution indeterminate,indeterminate,Q1,يعني تعريف حضرتك للشخص الذي يتمتع بالعافية أن يكون عنده صحة جيدة، ويقدر الآخرين فكريًا وعاطفيًا، ثاني؟ واحترام؟ احترام للآخرين. نعم، ممكن أن يكون طموحًا، يعني دائمًا يطور من نفسه، طموح ويطمح للتطور دائمًا، وراضي عن حياته. تمام، راضي عن حياته. ما معنى الرضا بالنسبة لك؟ هو طبعًا فيها خطرة بين أن يكون طموحًا والواحد يكون راضي، فهو يكون راضي بالشيء المتاح، لكن يكون طموح أنه، لا، أنا أريد أن أحسن من نفسي، لكن في نفس الوقت لا يشعر بالإحباط أنه لا يستطيع أن يصل إلى هذا الشيء الذي أحب أن أوصله.,general_response,ar
D1_S0785,HWCH3AR.docx,3,,unclear,Attribution indeterminate,indeterminate,Q1,يعني هو عنده قناعة بالذي يصله حاليًا، ويطمح للأفضل؟ طيب، تفتكر ما هي أهمية أن الشخص يكون راضيًا؟ لماذا مهم؟ يعني لماذا مهم أن يكون راضيًا؟ إذا لم يكن راضيًا، ما الذي سيحدث؟ سيكون دائمًا هناك توتر وعدم استقرار نفسي، وهذا الشيء سيؤثر عليه وسيؤثر على الناس المحيطين به. يعني الشخص الذي يتمتع بالعافية، نستطيع أن نقول أنه شخص ليس لديه توتر ولا استقرار نفسي.,general_response,ar
D1_S0786,HWCH3AR.docx,3,,unclear,Attribution indeterminate,indeterminate,Q1,أستاذ حسين؟ لا يوجد شخص ما عنده توتر، الكل عنده توتر، عنده… أعرف للشخص الذي يتمتع بالعافية هذا المنظور. يعني مثلًا أنا اليوم جئت صراحة أعطيكم مثالًا على نفسي، جئت اليوم شغلت السيارة وذهبت إلى جامعة قطر، جامعة قطر كبيرة، وأنا أدخل وأذهب، فهذا النوع من التوتر. سألت أين مبنى A05 قال لي لف هنا وذهب…wellbeing أو الصحة الدائمة هي العافية. العافية الدائمة. أنك مثلما قلت، في البداية تعرف أهدافك، تعرف أن الشخص الذي أمامك شخص قد المسؤولية، شخص يحترم، شخص متواضع، شخص، نحن نقولها بالعامية، يفيد ويستفيد، يعن,general_response,ar
D1_S0787,HWCH3AR.docx,3,,unclear,Attribution indeterminate,indeterminate,Q1,لكن الشخص الذي يتمتع بالعافية أنه يفيد ويستفيد في نفس الوقت، تحصل منه فائدة، تحصل منه معلومة، تحصل منه كلمة طيبة، على مستوى الموظفين، وعلى مستوى القيادة، إذا جاءك قائد يعطيك أوامر، فتحس على مستوى wellbeing كموظف أنك مش مرتاح معه. أنت تعطيني أوامر في فترة معينة أو تحت ظرف معين، لكن ليس كل يوم، لا تطرشلي لي ايميل الساعة 11 في الليل وتقول أنا عندي wellbeing جيدة.,general_response,ar
D1_S0788,HWCH3AR.docx,3,,unclear,Attribution indeterminate,indeterminate,Q1,لازم تراعي الأوقات، تراعي الفروقات، تراعي مثلما قالت الأخت،emotional intelligence الذكاء العاطفي، لأن عندك الذكاء العاطفي. متى تتكلم؟ يعني مثلا أنا ما أرسل مسج أو واتساب لواحدة ست في الليل بعد الساعة 6 مساء، أنت خلاص عارف أن لديها حياتها، وأنت أيضًا لو كنت مديرها أو مسؤولها، هذا لا يجوز، هذا الشيء. هذا هو بالنسبة لي ال wellbeing. يعني زي ما حضرتك تقول إن هو شخص يتمتع بصفات معينة، الشخص يكون مفيدًا للمجتمع ويستفيد منه، لازم يكون عنده توازن وذكاء عاطفي ويقدر أن يدير الأمور بصورة جيدة بحيث انه يقل,pillar_emotional,ar
D1_S0789,HWCH3AR.docx,3,,unclear,Attribution indeterminate,indeterminate,Q1,نعم، طبعًا بطريقة إيجابية، يحاول يحصل على حلول بسهولة. يعني في بعض الناس عندهم ما نسميه hesitation تردد، مثلًا أنا أسأل الأمن، ليه، أنا ما أدري، ليس غلط، هناك بعضهم لديهم الأنا يستفيد منك و يفيدك ، عندك اهدافك ، عندك مبدائك وذكي عاطفياً participant أنا بالنسبة لي الشخص الذي نقول عنه يتمتع بالعافية، شخص لديه ضبط انفعال، ضبط على الذي يريد أن يتمتع بعاطفة جيدة وكذا، هذا كله أعتقد أنه يبدأ من التنشئة، طالما أن هناك أسرة صحيحة، أسرة سليمة صحيًا وجسديًا، أكيد ينشأ طفل مضبوط انفعاليًا وعاطفيًا ومشاعره,general_response,ar
D1_S0790,HWCH3AR.docx,3,,unclear,Attribution indeterminate,indeterminate,Q1,يعني حضرتك بتقولي انه شخص أنشئ جيداً من النواحي النفسية و الدينية و العاطفية بحيث انه يطلع عنده ضبط انفعال عنده emotional intelligence أنا شفتكم تكلمتم على الجوانب العاطفية و ضبط الانفعال ، مأ أحد أتكلم عن الجوانب الصحية ما صفات هذا الشخص الصحية والبدنية؟ أستاذ حسين بشكل بسيط، أي شخص قادر أن يقوم بواجباته اليومية، مجرد استيقاظك من النوم أو قيامك من النوم، هذه تحدي… نعم، فعلاً لو تجربها مع الأطفال الصغار، عندما يغلبون، صح؟ في البداية، لكن عندما يتعود على روتين معين، مجرد أن يكون عندك روتين… مجرد,pillar_emotional,ar
D1_S0791,HWCH3AR.docx,3,,unclear,Attribution indeterminate,indeterminate,Q1,يعني حضرتك تريد أن تقول إنه شخص عنده لياقة صحية، شخص له روتين معين، مثال انا اقيسه على الموظفين، في اشخاص يداوم متأخر، ده محتاج يدرب نفسه بحيث يكون عنده ضبط وفي اشخاص يجي ما يكون نائم، endurance او اللياقة هي الي تعطيه ال wellbeing وده بياُر على ال activity والمهام الموكلة له ليس شرط أن يكون مثل أرنولد أو بناء أجسام، لكن أن يكون عنده لياقة وأن يقوم بواجباته اليومية.,general_response,ar
D1_S0792,HWCH3AR.docx,3,,unclear,Attribution indeterminate,indeterminate,Q1,participant نرجع هنا للوعي الكافي بالجانب البدني من التنشئة نفسها، من الأسرة، هل أنت قدوة صالحة للطفل في أنك تعكس هذه الحاجة؟ أنا لا أعمل تمارين يومية أو أكل صحي، طيب الطفل من أين سيتعلم؟ فان التنشئة لها الدور الأول، أنا أشوف دائمًا أن التنشئة تشمل الجانب الصحي سواء اللياقة او الرياضة أو التغذية أو الثقافة العامة. participant هو يتمتع بالعافية، أن يكون مستقل، لا يحتاج أحد، يستخدم الأجهزة بشكل صحيح، لديه لياقة، لا يحتاج أي أحد لمساعدته.,general_response,ar
D1_S0793,HWCH3AR.docx,3,,unclear,Attribution indeterminate,indeterminate,Q1,ممتاز، يعطيكم العافية. طيب، بالنسبة للبناء الذي يأتي على منظور الحياة الطيبة والركائز الخمسة التي تكلمنا عنها، سواء الرفاهية العاطفية، الفكرية، البدنية والاجتماعية، كيف يمكن لهذه الركائز أن تسهم في تحسين عافيتك؟ طيب، بالنسبة للركائز الخمسة التي ذكرت، الرفاهية العاطفية، الفكرية، البدنية، الاجتماعية، والروحية، كل واحدة منها لها دور مهم جدًا. مثلاً: participant علي انت لا اراديا لو انت انسان ناجح بتسوي هذه الركائز، بتكون ناجح اجتماعيا ، ناجح عاطفيا ، عندك كل المواصفات دي واكثر انت وصفت الانسان انه alre,general_response,ar
D1_S0794,HWCH3AR.docx,3,,unclear,Attribution indeterminate,indeterminate,Q1,فيها نواقص، يعني إذا جمعنا أتوقع هذه الأشياء ممكن أن أبدأ، أوجه أين أذهب بالطفل لكي يعني يحسن من ركيزة معينة عنده فيها بعض الخلل وكذا، لكي أستطيع أن أوصله للحياة الطيبة التي يستطيع، فحاول قدر الإمكان أن أعمل على الجوانب والنواقص التي فيها بناءً على ملاحظات الحال، المجتمع نفسه حول الطفل. يعني أستطيع أن أقول ما فهمه من حضرتك أنا كشخص مسؤول مثلا عن طفل سواء ولي أمر أو معلم أو أو شيء، أنا الذي يجب أن يكون لدي وعي بهذه الركائز، وبالتالي سأرى الجوانب الناقصة وأبدأ بتطويرها.,general_response,ar
