segment_id,source_file,table_id,speaker_code,speaker_type,role_label,attribution_status,question_id,segment_text,codes,language
D4_S0593,HWEL9AR.docx,9,D4_P23,participant,"Acute geriatric and elderly care, Hamad Medical Corporation, Table 9",identified,Q7,خصوصا من الجانب النفسي، يعني ليس المريض النفسي سواء كبير قاد أو غيره، انه لا قدر الله في وصمة عار أو شخص منبوث في المجتمع، يجب أن نوعي عن المرض النفسي نفسه و شأنه شأن الأمراض الأخرى، الأمراض الجسدية,spiritual_moral_anchor;mental_health_elderly;family_caregiver_ecology;practical_suggestion;pillar_physical;professional_identity,ar
D4_S0594,HWEL9AR.docx,9,D4_P25,participant,"Service recipient / patient voice, Table 9",identified,Q7,توعية مقترحة أستاذة فاطمة انا اريد التواصل التواصل بين كبار القدر,dignity_autonomy;awareness_education;practical_suggestion;age_dignity_language;service_recipient_voice,ar
D4_S0595,HWEL9AR.docx,9,D4_P23,participant,"Acute geriatric and elderly care, Hamad Medical Corporation, Table 9",identified,Q7,وبين كل يعني كل شخص يهمه في مركزه يكون له يقيم هذا الإنسان من قبل الخدم، مثلا مواعيد، رد مكالمات، زيارة.,professional_identity;general_response,ar
D4_S0596,HWEL9AR.docx,9,D4_P23,participant,"Acute geriatric and elderly care, Hamad Medical Corporation, Table 9",identified,Q7,تثقيفية زيادة الإهتمام في التواصل مع الاتصالات اكتب اتصال مهم جدا. الكلام التحدث,professional_identity;general_response,ar
D4_S0597,HWEL9AR.docx,9,D4_P23,participant,"Acute geriatric and elderly care, Hamad Medical Corporation, Table 9",identified,Q7,يعني بالتحدث اكتب التحدث هي,professional_identity;general_response,ar
D4_S0598,HWEL9AR.docx,9,D4_P23,participant,"Acute geriatric and elderly care, Hamad Medical Corporation, Table 9",identified,Q7,التحدث معهم. والاتصال والتحدث معهم.,professional_identity;general_response,ar
D4_S0599,HWEL9AR.docx,9,D4_P25,participant,"Service recipient / patient voice, Table 9",identified,Q7,هناك توصيات؟,service_recipient_voice;general_response,ar
D4_S0600,HWEL9AR.docx,9,D4_P25,participant,"Service recipient / patient voice, Table 9",identified,Q7,أنا. توصياتي أن نعمل دراسة بسيطة لو حتى بسيط للمجتمع، ما هي أفضل الطرق للتواصل مع المجتمع؟,service_recipient_voice;general_response,ar
D4_S0601,HWEL9AR.docx,9,D4_P25,participant,"Service recipient / patient voice, Table 9",identified,Q7,أريد بالضبط التواصل مع المجتمع، بحيث نستطيع أن نعمل الشراكة ما بين المجتمع وما بين القطاع الخدمات المقدمة من القطاع الحكومي، إن كان أو إن كان لأنه أتوقع لحد الآن هذه الشراكة لم تعد تتشكل الصحيح.,service_recipient_voice;general_response,ar
D4_S0602,HWEL9AR.docx,9,D4_P25,participant,"Service recipient / patient voice, Table 9",identified,Q7,أما الدراسة بهدف ماذا يعني؟,family_caregiver_ecology;service_recipient_voice,ar
D4_S0603,HWEL9AR.docx,9,D4_P25,participant,"Service recipient / patient voice, Table 9",identified,Q7,بهدف ايجاد أفضل الطرق.,service_recipient_voice;general_response,ar
D4_S0604,HWEL9AR.docx,9,D4_P23,participant,"Acute geriatric and elderly care, Hamad Medical Corporation, Table 9",identified,Q7,لتفعيل الشراكات ما بين مؤسسات المجتمع.,professional_identity;general_response,ar
D4_S0605,HWEL9AR.docx,9,D4_P25,participant,"Service recipient / patient voice, Table 9",identified,Q7,تواصل لتوعية المجتمع بالخدمات الموجودة. كيف؟ لأنه في الأخير أنا لا أستفيد، أنا ما عملت كمؤسسة حمد ما عملت خدمات جيدة؟ إذا أنا لا أوصل للمجتمع من يستفيد منها.,service_adequacy_reflection;institutional_example;awareness_education;service_recipient_voice,ar
D4_S0606,HWEL9AR.docx,9,D4_P25,participant,"Service recipient / patient voice, Table 9",identified,Q7,برأيك العاملين بالقطاع الصحي، هل بحاجة إلى يعني شيء؟,service_recipient_voice;general_response,ar
D4_S0607,HWEL9AR.docx,9,D4_P22,participant,"Social worker, Ihsan Center, Table 9",identified,Q7,ما تكون يعني أنا already دام بتاع الصحي في شهادات وايد يعني أنا عارفة هذا الشيء مشين من الشركة القية، لكن مثلا,professional_identity;general_response,ar
D4_S0608,HWEL9AR.docx,9,D4_P22,participant,"Social worker, Ihsan Center, Table 9",identified,Q7,تكون تطبيقية عملية السيناريوها يا مريض صح علي صار مثلا عشان أنا أدمج اللي تعلمته.,professional_identity;general_response,ar
D4_S0609,HWEL9AR.docx,9,D4_P22,participant,"Social worker, Ihsan Center, Table 9",identified,Q7,لكن انا مع مرور المنامسة اللي,professional_identity;general_response,ar
D4_S0610,HWEL9AR.docx,9,D4_P22,participant,"Social worker, Ihsan Center, Table 9",identified,Q7,فكيف احنا نشوف في مناهج تطبيقية في أرض الواقع,professional_identity;general_response,ar
D4_S0611,HWEL9AR.docx,9,D4_P25,participant,"Service recipient / patient voice, Table 9",identified,Q7,مناهج تطبيقية,service_recipient_voice;general_response,ar
D4_S0612,HWEL9AR.docx,9,D4_P22,participant,"Social worker, Ihsan Center, Table 9",identified,Q7,وبعدين التطويق واقعية هذا خلاص هالموظف لانه في update update.,professional_identity;general_response,ar
D4_S0613,HWEL9AR.docx,9,D4_P25,participant,"Service recipient / patient voice, Table 9",identified,Q7,بالنسبة للقطاع الصحي مثلا كان الأطباء والتمريض عندهم الذين هم الرخصة الممنوحة لهم من قبل وزارة الصحة، هذه لا تجدد كل سنتين، تجددها كل سنتين.,policy_recommendation;practical_suggestion;service_recipient_voice,ar
D4_S0614,HWEL9AR.docx,9,D4_P25,participant,"Service recipient / patient voice, Table 9",identified,Q7,يجب أن يكون عندك 40 CBD تدريب 40 CBD مؤتمرات وهذا يجب أن تكون لجل تجدد رخصة الحياة طيبة ضمن التطوير المهني للعاملين.,training_deficit;practical_suggestion;service_recipient_voice,ar
D4_S0615,HWEL9AR.docx,9,D4_P25,participant,"Service recipient / patient voice, Table 9",identified,Q7,لا هو لا يحدد لك أنت ماذا تحضر؟,service_recipient_voice;general_response,ar
D4_S0616,HWEL9AR.docx,9,D4_P25,participant,"Service recipient / patient voice, Table 9",identified,Q7,صحيح إلزام إلزام العاملين بالحصول على تطوير المهني متعلق بركائز الخمسين، قصدك؟,balance_multidimensional;service_recipient_voice,ar
D4_S0617,HWEL9AR.docx,9,D4_P22,participant,"Social worker, Ihsan Center, Table 9",identified,Q7,يعني هناك منه,professional_identity;general_response,ar
D4_S0618,HWEL9AR.docx,9,D4_P25,participant,"Service recipient / patient voice, Table 9",identified,Q7,يكون واحدة من الركائز التي يجب أن يركزوا عليها.,balance_multidimensional;practical_suggestion;service_recipient_voice,ar
D4_S0619,HWEL9AR.docx,9,D4_P25,participant,"Service recipient / patient voice, Table 9",identified,Q7,يعني اذا تضمينها، تضمين الركائز الخمسة,balance_multidimensional;service_recipient_voice,ar
D4_S0620,HWEL9AR.docx,9,D4_P25,participant,"Service recipient / patient voice, Table 9",identified,Q7,للعاملين في القطاع الطبي صحيح.,service_recipient_voice;general_response,ar
D4_S0621,HWEL9AR.docx,9,D4_P25,participant,"Service recipient / patient voice, Table 9",identified,Q7,تخص عمل دور دور دورات للعاملين,service_recipient_voice;general_response,ar
D4_S0622,HWEL9AR.docx,9,D4_P23,participant,"Acute geriatric and elderly care, Hamad Medical Corporation, Table 9",identified,Q7,للعاملين في المؤسسة من النواطير. دورة ثقافية، لماذا لا يمنع؟ والله العظيم، يعطونهم إرشادات يستخدمونها صح، لأن بعضهم المساكين الافريقيين لا يعرفون ماذا يفوق,spiritual_moral_anchor;interdisciplinary_model;professional_identity,ar
D4_S0623,HWEL9AR.docx,9,D4_P23,participant,"Acute geriatric and elderly care, Hamad Medical Corporation, Table 9",identified,Q7,غير مرخص. هذا لا، هذا الخروج الخروج,professional_identity;general_response,ar
D4_S0624,HWEL9AR.docx,9,D4_P25,participant,"Service recipient / patient voice, Table 9",identified,Q7,أضحككم قليلا أو حاولنا التسويق,service_recipient_voice;general_response,ar
D4_S0625,HWEL9AR.docx,9,D4_M06,moderator,"Moderator, Table 9",identified,Q7,للخدمات في المستشفى العميلة.,moderator_context,ar
D4_S0626,HWEL9AR.docx,9,D4_P25,participant,"Service recipient / patient voice, Table 9",identified,Q7,أتوقع واحدة من الناس الأيام اللي هو والمشاهير، صح؟ الناس على الهاتف يمكن أن يسموها أكثر مما يقرأ كتاب أو شيء هذه الأيام، فأنت من أجل أن تستطيع أن تحضر واحد من المشاهير الموجودة مثلا، يأتي يدخل المستشفى ويصور قليلا، حتى لو بطريقة.,service_adequacy_reflection;service_recipient_voice,ar
D4_S0627,HWEL9AR.docx,9,D4_P25,participant,"Service recipient / patient voice, Table 9",identified,Q7,قليلا ويعرض ويصل الناس يطلبون مبلغ كبير.,service_recipient_voice;general_response,ar
D4_S0628,HWEL9AR.docx,9,D4_P25,participant,"Service recipient / patient voice, Table 9",identified,Q7,هكذا. لكن أنا كمؤسسة لا أستطيع أن أحضر مشهور وأدفع له.,service_recipient_voice;general_response,ar
D4_S0629,HWEL9AR.docx,9,D4_P25,participant,"Service recipient / patient voice, Table 9",identified,Q7,يعني قصدك تدعو كمقترح نحضر المشاهير المؤثرين الجماعة المؤثرين ينشرون مبادئ الحياة الطيبة في كلامهم مثلا، قصدك؟,practical_suggestion;service_recipient_voice,ar
D4_S0630,HWEL9AR.docx,9,D4_P25,participant,"Service recipient / patient voice, Table 9",identified,Q7,صحيح، الآن مثلا المباراة التي حدثت قبل كم يوم؟ هذه المباراة جوا فيها المشاهير، وكان الفلوس التي ستجمعها كانت لهدف أعمال خيري، صحي؟,service_recipient_voice;general_response,ar
D4_S0631,HWEL9AR.docx,9,D4_P25,participant,"Service recipient / patient voice, Table 9",identified,Q7,التذاكر كلها صح؟ أنا ابني عيش يدرس في الأردن أن يأتي الزيارة لي بابا اشتريت التذكرة لكي أحضر.,service_recipient_voice;general_response,ar
D4_S0632,HWEL9AR.docx,9,D4_P25,participant,"Service recipient / patient voice, Table 9",identified,Q7,فأنت صاروا هم وسيلة أن تصل للمجتمع،,service_recipient_voice;general_response,ar
D4_S0633,HWEL9AR.docx,9,D4_P25,participant,"Service recipient / patient voice, Table 9",identified,Q7,يعني أنت من أنصار المؤثرين يشاركوا في نشر الوعي بمركز حياة طيبين.,service_recipient_voice;general_response,ar
D4_S0634,HWEL9AR.docx,9,D4_P25,participant,"Service recipient / patient voice, Table 9",identified,Q7,المشاهير لا أحبهم لأنني أعتبرهم مستغلين، لكن للأسف للأسف,service_recipient_voice;general_response,ar
D4_S0635,HWEL9AR.docx,9,D4_P25,participant,"Service recipient / patient voice, Table 9",identified,Q7,أخت فاطمة تعال أنت على مثلا حد من تكلموا عن الحياة وغيره جيد تجد عنده 50000 فور تعالى على شخص ينشر أشياء فاضية تجد عنده 5 مليون بالضبط.,service_recipient_voice;general_response,ar
D4_S0636,HWEL9AR.docx,9,D4_P25,participant,"Service recipient / patient voice, Table 9",identified,Q7,جيد، فلأسف هذا الذي يتحدث عن أشياء فاضية يستطيع أن يصل للمجتمع,service_recipient_voice;general_response,ar
D4_S0637,HWEL9AR.docx,9,D4_P23,participant,"Acute geriatric and elderly care, Hamad Medical Corporation, Table 9",identified,Q7,والدليل الدين كله عند إعلانات.,spiritual_moral_anchor;family_caregiver_ecology;professional_identity,ar
